arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
Día 28:;;N/A: ;Campstz;cap.;;De Hamburgo y escalas, en 28 días, vapor alemán Westphalia, cap. Campstz, toneladas 3095, con carga general á E. Heibbut.;alemán;Westphalia;vapor;1903_11_23;Hamburgo
Día 3:;;N/A:  | N/A: ;;;;De Pasacoula, en 3 días gta. amer. Otis, toneladas 292, con madera á I. Plá y Comp.;amer.;Otis;gta.;1903_11_23;Pasacoula
Día 3:;;N/A:  | N/A: ;;;;De Pascagoula, en 3 días gta. amer. Otis, toneladas 292, con madera á I. Plá y Comp.;amer.;Otis;gta.;1903_11_23;Pascagoula
Día 2:;;N/A: ;Anderson;cap.;;De Theymonth, en 2 días gta. ing. In D. S., capitán Anderson, tnd.s. 202, con madera á la orden.;ing.;In D. S.;gta.;1903_11_23;Theymonth
Día 2:;;N/A: ;Anderson;cap.;;De Weymouth, en 2 días gta. ing. In D. S., capitán Anderson, tnd. 202, con madera á la orden.;ing.;In D. S.;gta.;1903_11_23;Weymouth
Día 25:;;N/A:  | N/A: ;Colsan;cp.;;De Tampico y escalas, en 25 días, vp. alemán Holstein, cp. Colsan. tnd.s. 1321 en lastre á E. Heilbut.;alemán;Holstein;vp.;1903_11_23;Tampico
Día 25:;;N/A:  | N/A: ;Colsan;cp.;;De Tampico y escalas, en 25 días, vp. alemán Holste, cp. Colsan. tnd. 1321 en lastre á E. Heibbut.;alemán;Holste;vp.;1903_11_23;Tampico
Día 4:;;N/A:  | N/A: ;Johnson;cap.;;De Mobila, en 3½ días, vp. ngo. Dobgforg, cap. Johnson, tond.s. 635, con carga y ganancia, á L. V. Placé.;;ngo. Dobgforg;vp.;1903_11_23;Mobila
Día 3:;;N/A:  | N/A: ;Johnsons;cap.;;De Mobila, en 3¼ días, vp. ngo. Dogbfor, cap. Johnsons, tonds. 685, con carga y ganado, á L. V. Placé.;;ngo. Dogbfor;vp.;1903_11_23;Mobila
Día 8:;null;N/A: ;Gortey;cap.;null;De Pto. Cabello, en 8 días vp. alemán Andes, cap. Gortey, tonds. 1869, con ganado á E. Heibbut.;alemán;Andes;vp.;1903_11_23;Pto. Cabello
Día 38:;;N/A: ;Decoustre;cp.;;De Londres y escalas, con 38 días, vapor inglés Montgomery, cp. Decoustre, tnd. 3471, con carga á Dussag y Gohier.;inglés;Montgomery;vapor;1903_11_23;Londres
Día 8:;null;N/A:  | N/A: ;Gortey;cap.;null;De Pto. Cabello, en 8 días vp. alemán Andes, cap. Gortey, tond.s. 1809, con ganado á E. Heilbut.;alemán;Andes;vp.;1903_11_23;Pto. Cabello
Día 4:;;N/A:  | N/A: ;Rogers;cp.;;De N. York, en 4 días vap. amer. Esperanza, cp. Rogers, tnd. 4702, con carga y 120 pasajeros, á Zaldo y Comp.;amer.;Esperanza;vap.;1903_11_23;N. York
Día 38:;;N/A: ;Decoustre;cp.;;De Londres y escalas, con 38 días, vapor inglés Montgomery, cp. Decoustre, tnd.s. 3471, con carga á Dussag y Gohier.;inglés;Montgomery;vapor;1903_11_23;Londres
Día 3½:;;N/A: ;Irrine;cap.;;De Tampico en 3½ días, vp. amer. Seneca, cap. Irrine, tnd. 2729, con ganado á Zaldo y Comp.;amer.;Seneca;vp.;1903_11_23;Tampico
Día 5:;;N/A: ;Gunderson;cap.;;De Panzacola, en 5 días, gta. amer. Olga, capitán Gunderson, tonds. 308, con madera á R. Pérez Santa Marina.;amer.;Olga;gta.;1903_11_23;Panzacola
Día 4:;;N/A:  | N/A: ;Rogers;cp.;;De N. York, en 4 días vap. amer. Esperanza, cp. Rogers, tnd.s. 4702, con carga y 120 pasajeros, á Zaldo y Comp.;amer.;Esperanza;vap.;1903_11_23;N. York
Día 4:;;N/A:  | N/A: ;Irriñe;cap.;;De Tampico en 3½ días, vp. amer. Seneca, cap. Irriñe, tnd.s. 2729, con ganado á Zaldo y Comp.;amer.;Seneca;vp.;1903_11_23;Tampico
Día 5:;;N/A:  | N/A: ;Gunderson;cap.;;De Panzacola, en 5 días, gta. amer. Olga, capitán Gunderson, tond.s. 308, con madera á R. Pérez Senta. Marina.;amer.;Olga;gta.;1903_11_23;Panzacola
Día 10:;;N/A: ;Curry;cap.;;De Tampico, en 10 días gta. amr. Lady Shea, capitán Curry, tns. 151, con madera, á A. Mendoza y Cp.;amr.;Lady Shea;gta.;1903_11_24;Tampico
Día 7:;;N/A:  | N/A: ;Fúiner;cap.;;De Cayo Hueso, en 7 horas, vap. amer. Olivete, cap. Fúiner, tnd.s. 1678, con carga y 52 pasajeros, a G. Lawton, Childs y Comp.;amer.;Olivete;vap.;1903_11_24;Cayo Hueso
Día 9:;;N/A:  | N/A:  | N/A: ;Albert;cap.;;De Pasacoula, en 9 días, bca. ing. Mable, capitán Albert, tons. 403, con madera á I. Pá y Cp.;ing.;Mable;bca.;1903_11_24;Pasacoula
Día 5½:;;N/A:  | N/A: ;Smith;cap.;;De Guanta, en 5½ días vp. cub. Paloma, capitán Smith, tnd.s. 2169, con ganado a L. V. Placc.;cub.;Paloma;vp.;1903_11_24;Guanta
Día 6:;;N/A:  | N/A: ;Jameson;cap.;;De Pto. Cabello, en 6 días, vap. cub. Cubana, cap. Jameson, tnd.s. 2031, con ganado a L. V. Placc.;cub.;Cubana;vap.;1903_11_24;Pto. Cabello
Día 1:;;N/A: ;Sweeling;cap.;;De Cayo Hueso, en 1 día gol. amr. Mount Vernon, cap. Sweeling, tons. 49, con pesado salado á Bengooche Hno.;amr.;Mount Vernon;gol.;1903_11_24;Cayo Hueso
Día 4½:;;N/A: ;Dean;cap.;;Do Cartagena, en 4½ días, vap. inglés Electrician, cap. Dean, tnd.s. 2924, con ganado a J. G. Rodríguez.;inglés;Electrician;vap.;1903_11_24;Cartagena
Día 2½:;;N/A:  | N/A: ;Hoper;cp.;;De Nueva Orleans, en 2½ días vapor americano Louisiana, cp. Hoper, tons. 2848, con carga y pasajeros, á Galbán y Comp.;americano;Louisiana;vapor;1903_11_24;Nueva Orleans
Día 4:;;;;;;De Veracruz y escalas, en 4 días, vp. amr. Vi-;amr.;Vi-;vp.;1903_11_25;Veracruz
Día 30:;;N/A:  | N/A: ;Goicochea;cap.;;De Liverpool, en 30 días vap. español Gaditano, cap. Goicochea, tnd.s. 2554, con carga general y 213 pasajeros a H. Astorgui.;español;Gaditano;vap.;1903_11_25;Liverpool
Día 3½:;;N/A:  | N/A: ;Stevens;cap.;;De N. York, en 3½ días vap. amer. México, cap. Stevens, tnd.s. 5667, con carga y 59 pasajeros a Zaldo y Comp.;amer.;México;vap.;1903_11_25;N. York
Día 11:;;;;;;De Manzanillo, en 11 días: bea. noruega Her-;noruega;Her-;bea.;1903_11_26;Manzanillo
Día 6½:;;N/A: ;Mareussen;cap.;;De Filadelfia en 6½ días, vapor norg. Frey, cap. Mareussen, tons. 3015, con carbón, á Luis V. Placé.;norg.;Frey;vapor;1903_11_26;Filadelfia
Día 17:;;;;;;De Pasajes y escalas, en 17 días, vap. esp. On-;esp.;On-;vap.;1903_11_27;Pasajes
;;N/A: ;Tribis;cap.;;ton, cap. Tribis, tons. 2810, con carga y 23;;;;1903_11_27;
Día 31:;;;;;;De Barcelona y escalas en 31 días, vap. espa-;espa-;;vap.;1903_11_27;Barcelona
Día 7:;;N/A:  | N/A:  | N/A: ;Turner;ep.;;De Tampa y Cayo Hueso, en 7 horas vap. americano Olivette, ep. Turner, tons. 1677, con carga general, la correspondencia y 50 pasajeros, á G. Lawton, Childs y Cp.;americano;Olivette;vap.;1903_11_28;Tampa y Cayo Hueso
Día 5:;;;;capi-;;De Tampico, en 5 días, vp. ngo. Bergen, capi-;;ngo. Bergen;vp.;1903_12_01;Tampico
Día 3:;;;Lar-;cp.;;De Mobila, en 3 días, vp. ngo. Hujn, cp. Lar-;;ngo. Hujn;vp.;1903_12_01;Mobila
Día 3:;;;;;;De Veracruz, en 3 días, vp. esp. Cataluña, ca-;esp.;Cataluña;vp.;1903_12_01;Veracruz
Día 2:;;;;;;De Cayo Hueso, en 2 días, gol. am. Mount;am.;Mount;gol.;1903_12_01;Cayo Hueso
Día 9:;;;;;;De Nueva York, en 8½ dfas, vp. am. Havana,;am.;Havana;vp.;1903_12_01;Nueva York
Día 7:;;;;;;De Tampa y C. Hueso, en 7 horas, vp. am. Oll-;am.;Oll-;vp.;1903_12_01;Tampa y C. Hueso
Día 8½:;;;itan;cap.;;De Galveston, en 8½ días, vp. ng. Uly, capitan;ng.;Uly;vp.;1903_12_01;Galveston
Día 2½:;;;;;;De Veracruz, en 2½ días, vp. alm. Prinz Joa-;;alm. Prinz Joa-;vp.;1903_12_01;Veracruz
Día 2:;;;;;;De Nordenseu, 2 días, vap. amer. Louisiana,;amer.;Louisiana;vap.;1903_12_01;Nordenseu
Día 5:;;;;;;De Veracruz y escalas, en 5 días, vp. am. Ori-;am.;Ori-;vp.;1903_12_01;Veracruz
Día 1:;;;;;;De C. Hueso, en 1 día, gta. amer. A. F. Merrill;amer.;A. F. Merrill;gta.;1903_12_01;C. Hueso
Día 10:;;;;;;De Bilbao y esc, en 10 días, vp. esp. Alfonso;esp.;Alfonso;vp.;1903_12_01;Bilbao
Día 3:;;;;;;De Tampico, en 3 días, vap. amer. Niágara,;amer.;Niágara;vap.;1903_12_01;Tampico
Día 2¼:;;;;;;De Santiago de Cuba, en 2¼ vp. am. cub. Yu-;am.;cub. Yu-;vp.;1903_12_02;Santiago de Cuba
Día 9:;;;;;;De Halifax, (N. E.) en 9 días, vp. ngo. Trari-;;Trari;vp.;1903_12_03;Halifax
Día 28:;;;;;;De Génova y escalas en 28 días vp. esp. Buenos;esp.;Buenos;vp.;1903_12_03;Génova
Día 4:;;;;;;De Nueva York, en 3½ días, vp. am. Morro;am.;Morro;vp.;1903_12_03;Nueva York
;;;Whi-;cp.;;De Miami y C. Hueso, vp. am. Miami, cp. Whi-;am.;Miami;vp.;1903_12_03;Miami y C. Hueso
Día 6:;;;;;;De Caragiana, en 6 días, vp. ing. Jamaican,;ing.;Jamaican;vp.;1903_12_03;Caragiana
Día 6½:;;;;;;De Norfolk, en 6½ días vp. inglés Camperdarn;inglés;Camperdarn;vp.;1903_12_03;Norfolk
Día 8:;;;;cap.;;De Matanzas, en 8 horas vp. cub. Olinda, capi-;cub.;Olinda;vp.;1903_12_03;Matanzas
Día 4½:;;;;;;De New York en 4½ días vap. cub. Curityba,;cub.;Curityba;vap.;1903_12_03;New York
Día 12:;;N/A:  | N/A: ;Perdigeon;cap.;;De Saint Nazaire, Santander y Coruña, en 12 dias vap. franc. La Navarre, cap. Perdigeon, tons. 6950, con carga general y 623 pasajeros, á Bridat, Mont' Ros y Cp.;franc.;La Navarre;vap.;1903_12_04;Saint Nazaire, Santander y Coruña
Día 9:;;N/A: ;Marshall;cap.;;De Filadelfia en 9 dias vap. ing. Cape Conino, cap. Marshall, tons. 2.599, con carbón, á Luis V. Placé.;ing.;Cape Conino;vap.;1903_12_04;Filadelfia
Día 1:;;N/A: ;Riegen;cap.;;De Caibarién en 1 día vap. alem. Mainz, capitán Riegen, tons. 3204, con carga de tránsito, á Schwab y Tillmann;alem.;Mainz;vap.;1903_12_04;Caibarién
;;;;cap.;;De Tampa y C. Hueso, vp. am. Olivette, capi-;am.;Olivette;vp.;1903_12_05;Tampa y C. Hueso
Día 20:;;;;;;De Liverpool, en 20 días, vp. ing. Domingo de;ing.;Domingo de;vp.;1903_12_05;Liverpool
Día 7:;;N/A:  | N/A: ;Evan;cp.;;De Filadelfia, en 7 dias, vp. ing. Atheniana, cp. Evan, ton. 2300, con carbón y maquinaria á Dirube y Varela.;ing.;Atheniana;vp.;1903_12_08;Filadelfia
Día 1:;;N/A: ;Sovietañan;cp.;;De Cayo Hueso, en 1 dia, gol. am. Mount Vernon, cp. Sovietañan, ton. 48, con pesca- a J. R. Bengoea.;am.;Mount Vernon;gol.;1903_12_08;Cayo Hueso
Día 2½:;;N/A:  | N/A: ;L. V. Placé;cap.;;De Mobila, en 2½ dias, vp. ngo. Malm, capitán L. V. Placé, ton. 1433, con carga y ganado á Salvesen.;;ngo. Malm;vp.;1903_12_08;Mobila
Día 5:;;N/A:  | N/A: ;Knight;cp.;;De Nueva York, en 4½ dias, vp. am. Vigilancia, cp. Knight, ton. 4115, con carga general y 94 pasajeros a Zaido y Cp.;am.;Vigilancia;vp.;1903_12_08;Nueva York
Día 4:;;N/A:  | N/A: ;Rogers;cp.;;De Veracruz y escalas, en 4 dias, vp. am. Esperanza, cp. Rogers, ton. 4702, con carga y 78 salvajeros á Zaldo y Cp.;am.;Esperanza;vp.;1903_12_08;Veracruz
Día 30:;;N/A:  | N/A: ;Mas;cp.;;De Barcelona, en 30 dias, vp. esp. Miguel Gailat, cp. Mas, ton. 3254, con carga general y 285 pasajeros a C. Blanch y Cp.;esp.;Miguel Gailat;vp.;1903_12_08;Barcelona
Día 11:;;N/A: ;Utne;cap.;;De Halifax, en 11 dias, vp. ngo. Veritas, capitán Utne, ton. 1090, con carga á G. Eawton Childs y Cp.;;Veritas;vp.;1903_12_08;Halifax
Día 7:;;N/A:  | N/A:  | N/A: ;Turner;cp.;;De Tampa y Cayo Hueso, en 7 horas, vp. am. Olivette, cp. Turner, ton. 1878, con carga general, correspondencia y 67 pasajeros a G. Lawton Chilfs y Cp.;am.;Olivette;vp.;1903_12_08;Tampa y Cayo Hueso
Día 7:;;N/A: ;Dillon;cp.;;De Cayo Hueso, en 7 horas, vp. am. Martínez, cp. Dillon, ton. 996, á G. Lawton Childs y Cp.;am.;Martínez;vp.;1903_12_08;Cayo Hueso
Día 2:;;N/A:  | N/A: ;Hppner;ton.;;De Nueva Orleans, en 2 dias, vp. am. Louisiana, Hppner, ton. 3849, con carga general y 80 pasajeros a Galbán y Cp.;am.;Louisiana;vp.;1903_12_08;Nueva Orleans
Día 11:;;N/A: ;H. W. Lewis;ep.;;De Brunswick, en 11 dias, gol. ing. H. W. Lewis, ep. Dukestar, ton. 304, con madera á C. Reyda.;ing.;Dukestar;gol.;1903_12_08;Brunswick
;;N/A:  | N/A: ;Zachariae;cp.;;De Bremen y esc. vp. alm. Coblenz, cp. Zachariae, ton. 3169, con carga general y 533 pasajeros a Schwab y Tillmann.;;Coblenz;esc.;1903_12_08;Bremen
Día 7:;;N/A: ;Hausen;cap.;;De Filadelfia, en 7 dias, vp. ngo. Falco, capitán Hausen, ton. 2159, con carbón a Barrios y Coello.;;ngo. Falco;vp.;1903_12_08;Filadelfia
Día 3½:;;;;cap.;;De Guanta, en 3½ dias, vp. cub. Paloma, capi-;cub.;Paloma;vp.;1903_12_10;Guanta
Día 7:;;;;;;De Miami y Cayo Hueso, en 7 horas, vp. am.;am.;;vp.;1903_12_10;Miami y Cayo Hueso
Día 7:;;;;;;De Matanzas, en 7 horas vp. italiano Giuseppe;italiano;Giuseppe;vp.;1903_12_10;Matanzas
Día 7:;;;;;;De Tampa y Cayo Hueso, en 7 horas, vapor;;;vapor;1903_12_12;Tampa y Cayo Hueso
Día 8:;;;De-;cp.;;De Mobile, en 8 días, vap. norg. Iris, cp. De-;norg.;Iris;vap.;1903_12_12;Mobile
;;;Montgomery;cp.;;De Halifax, (N. E.) crucero inglés Caribbe, cp. Montgomery, ton. 4360, al Consul.;inglés;Caribbe;crucero;1903_12_13;Halifax
Día 2½:;;;;;;De Port-au-Prince (Haiti) en 2½ días crucero;;;crucero;1903_12_14;Port-au-Prince (Haiti)
;;N/A: ;Lacoste;cap.;;de guerra holandés de Ruyter, cap. Lacoste, tons. 5.000, al Cónsul.;holandés;Ruyter;guerra;1903_12_14;
Día 3:;;;;cap.;;De Mobila, en 3 días, vap. norg. Transit, cap.;norg.;Transit;vap.;1903_12_14;Mobila
Día 6:;;;;;;De Norfolk (Virginia) en 6 días vap. ing. Rus-;ing.;Rus-;vap.;1903_12_14;Norfolk (Virginia)
;;N/A: ;Nichols;cap.;;tington, cap. Nichols, tons. 2185, con;;;;1903_12_14;
Día 3½:;;;;;;De New York en 3½ días vap. amer. Mont-;amer.;Mont-;vap.;1903_12_14;New York
;;N/A: ;Smith;cap.;;erey, cap. Smith, tons. 4702, con carga y 45;;;;1903_12_14;
Día 4:;;;;;;De Veracruz y escalas en 4 días vap. america-;;america-;vap.;1903_12_14;Veracruz
;;N/A: ;Rdenon;cap.;;no Havana, cap. Rdenon, tons. 5887, con;;;;1903_12_14;
Día 22:;;;;;;De Bridgwater, en 22 días, gta. inglesa E. M.;inglesa;E. M.;gta.;1903_12_15;Bridgwater
Día 2:;;;;;;De Nueva Orleans, en 2 dias, vp. am. Louisiana;am.;Louisiana;vp.;1903_12_15;Nueva Orleans
Día 24:;;;;;;De Meteghan en 24 días, gta. inglesa Albert;inglesa;Albert;gta.;1903_12_15;Meteghan
Día 7:;;;;;;De Tampa y Cayo Hueso en 7 horas, vp. ame-;;;vp.;1903_12_15;Tampa y Cayo Hueso
Día 2:;;;;;;De Veracruz en 2 días, v.p. francés La Nava-;francés;La Nava;v.p.;1903_12_15;Veracruz
;;N/A: ;Turner;cap.;;ricano Olivette, cap. Turner, tons. 1678,;;Olivette;;1903_12_15;
Día 1:;;;;;;De Cayo Hueso, en 1 día, gol. am. Mount Ver-;am.;Mount Ver-;gol.;1903_12_15;Cayo Hueso
Día 3:;;;;;;De Cartagena, en 3 dias, vp. ting. Barbadian,;Barbadian;;vp.;1903_12_15;Cartagena
Día 20:;;;;;;De Filadelfia, en 20 días, gol. amr. Heury Lip-;amr.;Heury Lip-;gol.;1903_12_15;Filadelfia
Día 16:;;;;;;"De Caibarién, en 16 horas, vp. cub. Curí; yba,";cub.;Curí;vp.;1903_12_17;Caibarién
Día 25:;;;;;;De Génova y escalas, en 25 días, vp. esp. Mont-;esp.;Mont-;vp.;1903_12_17;Génova
Día 3:;;;;;;De Tampa, en 3 días, gol. am. Elsie A. Bayles;am.;Elsie A. Bayles;gol.;1903_12_17;Tampa
Día 5:;;;;;;"De Nueva York, en 4½ dias, vp. am. Olinda;";am.;Olinda;vp.;1903_12_19;Nueva York
Día 13:;;;;;;De Nueva York y escalas, en 13 dias, vp. cuba-;;cuba-;vp.;1903_12_19;Nueva York
Día 5:;;N/A: ;Peterson;cp.;;De Coatzacoalcos, en 4½ días, vp. ngo. Ellida, cp. Peterson, ton. 1124, con ganado á Luis V. Placé.;;Ellida;vp.;1903_12_19;Coatzacoalcos
Día 29:;;N/A:  | N/A: ;Pérez;cp.;;De Barcelona y escalas, en 29 días, vp. español Martín Saenz, cp. Pérez, ton. 2154, con carga y 169 sajeros y Marcos y Hno.;español;Martín Saenz;vp.;1903_12_19;Barcelona
Día 12:;;N/A: ;Vail;cap.;;De Baltimore en 12 días gol. amr. James Percé, cap. Vail, tons. 1660, con carbón, á la orden.;amr.;James Percé;gol.;1903_12_19;Baltimore
Día 21:;;N/A: ;Delap;cap.;;De Port Williams en 21 días, gol. amr. Omega, cap. Delap, tons. 231, con papas, á la orden.;amr.;Omega;gol.;1903_12_19;Port Williams
Día 2:;;;;cap.;;De Mobila, en 2 días, vp. cubano Mobila, capi-;cubano;Mobila;vp.;1903_12_20;Mobila
Día 2½:;;;;;;De Veracruz, en 2½ días, vap. esp. Alfonso;esp.;Alfonso;vap.;1903_12_20;Veracruz
Día 4½:;;;;;;De Vera Cortés, en 4½ días vp. ngo. Folsjo,;ngo.;Folsjo;vp.;1903_12_20;Vera Cortés
;;;;cap.;;De Cayo Hueso, gol. am. Doctor Lykes, capi-;am.;Doctor Lykes;gol.;1903_12_20;Cayo Hueso
Día 1:;;;;cp.;;De Cárdenas, en 17 horas, vp. ngo. Vídar, cp.;;ngo. Vídar;vp.;1903_12_20;Cárdenas
Día 7:;;;;;;De Tampa y Cayo Hueso, en 7 horas, vp. am.;am.;;vp.;1903_12_20;Tampa y Cayo Hueso
Día 19:;;;;;;De Filadelfia en 19 días gol. amr. Viatar, ca-;amr.;Viatar;gol.;1903_12_20;Filadelfia
Día 6½:;;;;;;De Cartagena, en 6½ días, vapor ngo. Bergen,;;ngo. Bergen;vapor;1903_12_20;Cartagena
Día 18:;;N/A: ;Gould;cp.;;De Montport, en 18 dias, gol. ing. Strathcena, cp. Gould, ton. 283, con madera à la orden.;ing.;Strathcena;gol.;1903_12_21;Montport
Día 3½:;;N/A:  | N/A: ;Rogers;cp.;;De Nueva York, en 3½ días, vp. am. Esperanza, cp. Rogers, ton. 4702, con carga y pasajeros á Saldo y Cp.;am.;Esperanza;vp.;1903_12_21;Nueva York
Día 7:;;N/A: ;Stawall;cp.;;De Filadelfia, en 7 dias, vp. ing. Pandiasia, cp. Stawall, ton. 3325, con carbón à Luis V. Piacé.;ing.;Pandiasia;vp.;1903_12_21;Filadelfia
;;N/A:  | N/A: ;White;cp.;;De Miami, vp. am. Miami, cp. White, ton. 1741 con carga y pasajeros á G. Lawton, Childs y Comp.;am.;Miami;vp.;1903_12_21;Miami
Día 1:;;N/A:  | N/A: ;Sweeting;cp.;;De Cayo Hueso, en 1 dia. gol. am. Mount Vernon, cp. Sweeting, ton. 49, & J. R. Bengochea.;am.;Mount Vernon;gol.;1903_12_21;Cayo Hueso
Día 10:;;N/A: ;Bagger;cap.;;De Cádiz, en 10 horas, vp. danés Nardy, capitán Bagger, ton. 3815, con azúcar de tránsito á L. V. Plaés.;danés;Nardy;vp.;1903_12_21;Cádiz
Día 24:;;N/A: ;Schininghammer;cp.;;De Hamburgo y escalas, en 24 dias, vp. alemán Schnaumburg, cp. Schininghammer, toneladas 3389, con carga à E. Heilbuq.;alemán;Schnaumburg;vp.;1903_12_21;Hamburgo
Día 4:;;N/A:  | N/A: ;Knight;cp.;;De Veracruz á escala, en 4 días, vp. am. Vigilancia, cp. Knight, ton. 4115, con carga y pasajeros á Zaldo y Cp.;am.;Vigilancia;vp.;1903_12_21;Veracruz
Día 16:;;N/A: ;L. V. Plaés;cap.;;De Filadelfia, en 16 días, gol. am. James Jordan, con petróleo á L. V. Plaés.;am.;James Jordan;gol.;1903_12_21;Filadelfia
Día 3:;;;;;;De Tampa, en 3 dias, gol. am. Hewy Crosby,;am.;Hewy Crosby;gol.;1903_12_22;Tampa
Día 3:;;N/A:  | N/A: ;Dambrewski;cp.;;De Kingston (Jamaica) en 3 días fragata alemana de guerra de la Sms Stein, cp. Dambrewski, ton. 1905, al Consul.;alemana;Sms Stein;fragata;1903_12_22;Kingston (Jamaica)
Día 2:;;N/A:  | N/A:  | N/A:  | N/A: ;Hopner;cp.;;De Nueva Orleans, en 2 días, vp. jam. Louisiana, cp. Hopner, ton. 2849, con carga y 48 pasajeros & Galban y Cp.;jam.;Louisiana;vp.;1903_12_22;Nueva Orleans
;;N/A:  | N/A: ;Caullell;cap.;;De Buenos Aires y escalas, vp. ing. Etona, capitán Caullell, ton. 2573, con carga general y 3 pasajeros & J. Balcells y Cp.;ing.;Etona;vp.;1903_12_22;Buenos Aires
Día 7:;;N/A:  | N/A: ;Turner;cp.;;De Tampa y Cayo Hueso, en 7 días, vp. americano Olivette, cp. Turner, ton. 1678, con carga y 397 pasajeros & G. Lawton, Childs y Comp.;americano;Olivette;vp.;1903_12_22;Tampa y Cayo Hueso
Día 4:;;N/A:  | N/A: ;Stevens;cp.;;De Nueva York, en 3½ días, vp. am. México, cp. Stevens, ton. 5667, con carga y 109 pasajeros á Zaldo y Cp.;am.;México;vp.;1903_12_24;Nueva York
;;N/A: ;Zacovich;cap.;;De Trieste y escalas, vp. austríaco Lucía, capitán Zacovich, ton. 2265, con carga general á A. Ibern y Hno.;austríaco;Lucía;vp.;1903_12_24;Trieste
Día 17:;;N/A: ;Longmire;cp.;;De St John, N. B. en 17 días, gol. am. Georgia, cp. Longmire, ton. 350, con pepas á la or.;am.;Georgia;gol.;1903_12_24;St John, N. B.
Día 15:;;N/A: ;Le-cain;cp.;;De Canning, en 15 días, gol. ing. Zeta, cp. Le-cain, ton. 312, con papas á M. Lopez.;ing.;Zeta;gol.;1903_12_24;Canning
Día 3:;;N/A:  | N/A: ;Lawe ton.;cp.;;De Tampa, en 3 días, gol. am. A. J. Merrill, cp. Lawe ton. 91 con madera á J. Mendoza.;am.;A. J. Merrill;gol.;1903_12_24;Tampa
Día 5:;;;;;;De Tampico en 4½ dias, vap. norg. Opland,;norg.;Opland;vap.;1903_12_25;Tampico
Día 3:;;;;;;De Mobila en 3 dias gol. ing. Margaret May;ing.;Margaret May;gol.;1903_12_25;Mobila
;;N/A: ;Berry;cap.;;Riley, cap. Berry, tons. 267, con madera, á;;;;1903_12_25;
Día 1:;;;Han-;cp.;;De Cárdenas, en 1 día, vp. ngo. Alf, cp. Han-;;ngo. Alf;vp.;1903_12_26;Cárdenas
Día 19:;;;;;;De Miami, en 19 horas, vp. am. Martínique,;am.;Martínique;vp.;1903_12_26;Miami
Día 5:;;;;;;De Pascagoula, en 5 días, gol. am. Kate Febru-;am.;Kate Febru;gol.;1903_12_26;Pascagoula
Día 1:;;;;;;De Cárdenas, on 1 día, vp. ing. Atheimana,;ing.;Atheimana;vp.;1903_12_26;Cárdenas
Día 6½:;;;Ja-;cp.;;De Guanta, en 6½ días, vp. ngo. Nord, cp. Ja-;;ngo. Nord;vp.;1903_12_26;Guanta
Día 6:;;;;cap.;;De Guanta, en 6 días, vp. cub. Paloma, capi-;cub.;Paloma;vp.;1903_12_26;Guanta
Día 2:;;;;cap.;;De Mobila, en 2 días, vp. cub. Mobila, capitán;cub.;Mobila;vp.;1903_12_26;Mobila
Día 3:;;;;;;De Manzanillo, en 3 días, vp. cub. Manzanillo,;cub.;Manzanillo;vp.;1903_12_26;Manzanillo
Día 5:;;;;cp.;;De Cartagena, en 5 días, vp. ing. Semator, cp.;ing.;Semator;vp.;1903_12_26;Cartagena
Día 1:;;;;cap.;;De Tampico en 1 días vap. amr. Niágara, cap.;amr.;Niágara;vap.;1903_12_28;Tampico
Día 1½:;;;;;;De Nuevita, en 1½ días, vap. cubano Olinda,;cubano;Olinda;vap.;1903_12_28;Nuevita
Día 8½:;;;;;;De Filadelfia, en 8½ días, vp. ing. Aberfeldy,;ing.;Aberfeldy;vp.;1903_12_28;Filadelfia
;;N/A: ;;;;De Jenkins, ton. 2288, con carbón, á L.;;;ton.;1903_12_28;Jenkins
Día 70:;;;;;;De Barcelona y escalas en 70 días, bca. uru-;uru-;;bca.;1903_12_28;Barcelona
Día 32:;;;;;;De Liverpool y escalas en 32 días, esp. San-;esp.;San-;;1903_12_28;Liverpool
;;N/A: ;Egurola;cap.;;tanderno, cap. Egurola, tons. 3052, con;;tanderno;;1903_12_28;
Día 7:;;;;cap.;;De Guanta, en 7 días, vp. nrog. Ulv, capitán;;nrog. Ulv;vp.;1903_12_28;Guanta
Día 37:;;;;;;De Amberes, en 37 días y escalas en 37 días, vap. esp. Ota-;esp.;Ota;vap.;1903_12_28;Amberes
Día 1:;;;;;;De Cayo Hueso, en 1 día, gol. am. Mount Ver-;am.;Mount Ver-;gol.;1903_12_28;Cayo Hueso
;;N/A: ;Sweeting;cap.;;mon, cap. Sweeting, tons. 49, con ganado,;;;;1903_12_28;
Día 5½:;;;;;;De Tampico en 5½ día, vap. norg. Velund,;norg.;Velund;vap.;1903_12_28;Tampico
Día 1½:;;;;;;De Miami en 1½ día, vapor amr. Martinique,;amr.;Martinique;vapor;1903_12_28;Miami
Día 20:;;;;;;De Kingsport (N. E.), en 20 días goi. ing. Be-;ing.;Be-;goi;1903_12_28;Kingsport (N. E.)
Día 4:;;;;;;De Nueva York, en 4 días, vp. am. Havana,;am.;Havana;vp.;1903_12_29;Nueva York
Día 2:;;;;;;De Tampa, en 2 días, gol. ing. Lady Shea, ca-;ing.;Lady Shea;gol.;1903_12_29;Tampa
